lat,lon
18.54184113213703,73.95697417524644
18.541850040061668,73.95697539932495
18.5418735,73.9569786
18.541873684926394,73.95698807303216
18.541874239702743,73.95701649212876
18.54187479447484,73.95704491122555
18.54187534924268,73.95707333032253
18.541876,73.957106
18.54187614499399,73.95711547380587
18.541876579973138,73.95714389522355
18.541877014948035,73.95717231664139
18.5418773,73.9571905
18.541874746659275,73.9571995842389
18.54186708663451,73.95722683695398
18.5418595,73.9572535
18.541850774801805,73.9572557545244
18.54182459920706,73.95726251809619
18.541798423612068,73.9572692816659
18.541772248016837,73.95727604523354
18.5417603,73.957279
18.54175141146027,73.957280371918
18.541724745841034,73.95728448767122
18.541698080221707,73.95728860342314
18.5416815,73.9572911
18.54167334016181,73.95728713731208
18.541648860646752,73.95727524925059
18.541637,73.9572696
18.541635794665535,73.95726021065148
18.541632178659366,73.9572320426067
18.5416306,73.95722
18.541624826105092,73.95721274135653
18.54160750441871,73.95719096542906
18.5415963,73.9571771
18.541589962485055,73.95717038481322
18.541570949938805,73.9571502392559
18.541551937390413,73.95713009370306
18.54153292483989,73.95710994815468
18.5415225,73.9570993
18.541520422433,73.95709008185636
18.54151418972933,73.95706242742678
18.5415073,73.9570322
18.54150729999976,73.95702272498032
18.541507299996223,73.95699429992122
18.541507299988425,73.9569658748621
18.54150729997638,73.95693744980302
18.541507299960085,73.95690902474392
18.5415073,73.9568713
18.54150729999976,73.95686182498031
18.541507299996223,73.95683339992122
18.541507299988425,73.95680497486211
18.54150729997638,73.95677654980301
18.541507299960085,73.95674812474392
18.541507299939536,73.95671969968483
18.5415073,73.9567037
18.54150729999976,73.95669422498031
18.541507299996223,73.95666579992121
18.541507299988425,73.95663737486211
18.54150729997638,73.95660894980301
18.541507299960085,73.95658052474393
18.541507299939536,73.95655209968483
18.5415073,73.9565266
18.541507396187697,73.95651712552348
18.54150768474796,73.95648870209384
18.541507973303965,73.9564602786641
18.541508261855718,73.95643185523426
18.5415086,73.9563992
18.541502256842115,73.95639249074661
18.54148322736705,73.9563723629894
18.5414704,73.956359
18.54146460300674,73.95635176187373
18.54144721202533,73.95633004749789
18.541425,73.9563026
18.541416021692342,73.95630228717731
18.54138908676937,73.95630134870945
18.541362151846393,73.95630041024188
18.54135,73.9563
18.54134102438556,73.9562996105759
18.541314097542234,73.95629844230379
18.541287170698894,73.95629727403205
18.541260243855557,73.95629610576069
18.54123331701221,73.95629493748969
18.541206390168853,73.95629376921904
18.5411948,73.9562933
18.5411858202731,73.95629356363602
18.5411588810924,73.95629435454393
18.541131941911697,73.9562951454516
18.5411058,73.9562959
18.541096822262627,73.95629623052932
18.54106988905051,73.95629722211703
18.541042955838382,73.95629821370443
18.5410321,73.9562986
18.541026257651925,73.95629140257542
18.541008730606077,73.95626981030463
18.5409927,73.9562503
18.540992593701404,73.95624082567221
18.54099227480279,73.95621240268893
18.54099195589992,73.95618397970577
18.5409916369928,73.95615555672269
18.5409914,73.956135
18.540991243782894,73.9561255264417
18.54099077512877,73.95609710576686
18.54099030647038,73.95606868509218
18.540989837807746,73.95604026441768
18.54098936914086,73.9560118437433
18.5409888,73.9559781
18.54098886218533,73.95596862523608
18.540989048738492,73.95594020094428
18.540989235287398,73.95591177665241
18.54098942183205,73.95588335236049
18.540989608372456,73.9558549280685
18.54098979490861,73.95582650377645
18.540989981440518,73.95579807948432
18.5409901,73.955781
18.540990223484933,73.95577152590423
18.540990593936908,73.95574310361678
18.54099096438463,73.95571468132921
18.5409913348281,73.95568625904153
18.540991705267324,73.95565783675372
18.540992075702295,73.95562941446579
18.540992446133018,73.95560099217774
18.5409927,73.9555825
18.54099249998847,73.95557302735767
18.540991899951038,73.95554460943082
18.540991299909354,73.95551619150417
18.540990699863425,73.95548777357772
18.540990099813246,73.95545935565146
18.54098949975882,73.95543093772541
18.5409888,73.9553987
18.5409919932339,73.95538984383211
18.541001572933137,73.95536327532642
18.5410092,73.9553424
18.541015959215287,73.95533615906459
18.541036236859927,73.95531743625536
18.5410486,73.9553062
18.541057583204953,73.9553062
18.541084532819816,73.9553062
18.541116,73.9553062
18.541124982858822,73.95530611682477
18.541151931435294,73.95530586729899
18.541178880011763,73.95530561777315
18.54120582858823,73.95530536824722
18.541232777164698,73.95530511872121
18.5412571,73.9553049
18.54126608320495,73.9553049
18.541293032819812,73.9553049
18.541319982434672,73.9553049
18.541346932049528,73.9553049
18.5413792,73.9553049
18.541388181077597,73.95530469380726
18.541415124310397,73.95530407522894
18.541442067543187,73.9553034566504
18.54146901077598,73.95530283807167
18.5414974,73.9553022
18.54150314416929,73.95530948482835
18.5415165,73.9553263
18.541516049947273,73.95533576312184
18.541514699786283,73.95536415248705
18.541514,73.9553786
18.54151399999976,73.95538807502007
18.541513999996223,73.95541650008028
18.541513999988425,73.95544492514048
18.54151399997638,73.9554733502007
18.54151399996008,73.9555017752609
18.541514,73.9555114
18.541514067493832,73.95552087475264
18.541514269972502,73.95554929901058
18.54151447244692,73.95557772326862
18.541514674917085,73.9556061475267
18.541514877383,73.95563457178484
18.541515079844668,73.95566299604306
18.5415152,73.955679
18.541515069878958,73.95568847402609
18.541514679513014,73.95571689610428
18.541514289142814,73.95574531818234
18.54151389876836,73.95577374026026
18.54151350838966,73.95580216233805
18.541513118006712,73.95583058441571
18.5415127,73.9558601
18.54151277368955,73.9558695747012
18.54151299475538,73.95589799880489
18.54151321581695,73.95592642290863
18.541513436874272,73.95595484701245
18.541513657927343,73.95598327111634
18.54151387897616,73.95601169522033
18.541514,73.9560264
18.54151391376148,73.95603587458345
18.541513655043104,73.95606429833374
18.54151339632047,73.95609272208395
18.54151313759359,73.95612114583408
18.541512878862452,73.95614956958413
18.5415127,73.9561685
18.541512532493154,73.95617797337263
18.541512029969795,73.9562063934904
18.54151152744218,73.95623481360799
18.541511024910317,73.95626323372544
18.541510522374203,73.9562916538427
18.541510019833847,73.9563200739598
18.54150951728923,73.95634849407674
18.541509014740367,73.9563769141935
18.5415086,73.9563992
18.541508503811826,73.95640867447659
18.541508215244487,73.9564370979063
18.541507926672892,73.95646552133591
18.541507638097045,73.95649394476541
18.5415073,73.9565266
18.54150729999976,73.9565360750197
18.541507299996223,73.9565645000788
18.541507299988425,73.9565929251379
18.54150729997638,73.956621350197
18.541507299960085,73.9566497752561
18.541507299939536,73.95667820031518
18.5415073,73.9567037
18.54150729999976,73.9567131750197
18.541507299996223,73.9567416000788
18.541507299988425,73.9567700251379
18.54150729997638,73.956798450197
18.541507299960085,73.9568268752561
18.541507299939536,73.95685530031518
18.5415073,73.9568713
18.54150729999976,73.9568807750197
18.541507299996223,73.9569092000788
18.541507299988425,73.9569376251379
18.54150729997638,73.956966050197
18.541507299960085,73.9569944752561
18.5415073,73.9570322
18.54150937756655,73.95704141814305
18.541515610263524,73.95706907257353
18.5415225,73.9570993
18.541528837514704,73.95710601518438
18.541547850057405,73.95712616074047
18.54156686259796,73.95714630630106
18.541585875136388,73.95716645186613
18.5415963,73.9571771
18.54160207389463,73.95718435864251
18.541619395576863,73.95720613457294
18.5416306,73.95722
18.541631805334,73.95722938934831
18.54163542133322,73.95725755739404
18.541637,73.9572696
18.541645159838104,73.95727356268728
18.54166963935193,73.95728545075136
18.5416815,73.9572911
18.541690388539713,73.95728972808247
18.54171705415881,73.95728561232903
18.541743719777806,73.95728149657431
18.5417603,73.957279
18.541769025198167,73.95727674547669
18.54179520079252,73.95726998190537
18.541821376386626,73.95726321833197
18.541847551980492,73.95725645475652
18.5418595,73.9572535
18.54186205334029,73.95724441576178
18.54186971335855,73.95721716304547
18.5418773,73.9571905
18.54187715500553,73.95718102619408
18.541876720019307,73.95715260477643
18.541876285028824,73.9571241833589
18.541876,73.957106
18.541875815073134,73.95709652696772
18.541875260289707,73.95706810787101
18.541874705502032,73.95703968877447
18.5418741507101,73.95701126967813
18.5418735,73.9569786
18.541873352651873,73.9569691262347
18.54187291060465,73.95694070493886
18.54187246855317,73.95691228364319
18.54187202649744,73.95688386234764
18.541871584437466,73.95685544105226
18.541871142373235,73.95682701975701
18.5418709,73.9568123
18.541870669880396,73.95680282806948
18.541869979518758,73.95677441227804
18.541869289152864,73.95674599648683
18.541868598782727,73.95671758069587
18.54186790840834,73.95668916490511
18.5418671,73.9566567
18.541867016189126,73.95664722537272
18.541866764753678,73.95661880149096
18.541866513313977,73.95659037760929
18.54186626187002,73.9565619537277
18.541866010421817,73.95653352984618
18.5418658,73.9565105
18.541865624308375,73.95650102677273
18.541865097230666,73.95647260709103
18.541864570148707,73.95644418740952
18.5418640430625,73.95641576772817
18.541863515972036,73.95638734804702
18.5418633,73.9563764
18.54186329999976,73.95636692496055
18.541863299996223,73.95633849984222
18.541863299988425,73.95631007472389
18.54186329997638,73.95628164960556
18.54186329996008,73.95625322448721
18.5418633,73.9562209
18.541863157367413,73.95621142615498
18.541862729466843,73.95618300461997
18.541862301562013,73.95615458308511
18.541862,73.956135
18.541867923151937,73.95612787639294
18.54189,73.9561015
18.541898958955173,73.95610080426945
18.541925835820678,73.95609871707734
18.5419599,73.9560961
18.54196769461826,73.95609138986654
18.5419955,73.9560747
18.541996810912618,73.95606532638334
18.5420007436477,73.95603720553245
18.54200467637861,73.95600908468029
18.542007,73.9559929
18.542006910434747,73.95598342542354
18.542006641736148,73.95595500169424
18.542006373033292,73.955926577965
18.542006104326187,73.95589815423587
18.542005835614834,73.95586973050682
18.5420057,73.9558561
18.542005789564783,73.9558466254236
18.5420060582563,73.95581820169436
18.542006326943564,73.95578977796502
18.542006595626578,73.9557613542356
18.54200686430534,73.95573293050607
18.542007,73.9557193
18.542006999999767,73.95570982495259
18.542006999996225,73.95568139981035
18.54200699998843,73.9556529746681
18.542006999976383,73.95562454952585
18.542007,73.9556066
18.542006614869855,73.9555971336643
18.542005459476577,73.95556873465749
18.542004304079057,73.95554033565105
18.542003148677296,73.955511936645
18.5420019,73.9554819
18.54200167988391,73.95547242779772
18.54200101953282,73.95544401119099
18.54200035917747,73.9554155945845
18.541999698817882,73.95538717797821
18.541485243066884,73.95668294304491
18.541491930991413,73.95668926886435
18.5415073,73.9567037
18.54150729999976,73.9567131750197
18.541507299996223,73.9567416000788
18.541507299988425,73.9567700251379
18.54150729997638,73.956798450197
18.541507299960085,73.9568268752561
18.541507299939536,73.95685530031518
18.5415073,73.9568713
18.54150729999976,73.9568807750197
18.541507299996223,73.9569092000788
18.541507299988425,73.9569376251379
18.54150729997638,73.956966050197
18.541507299960085,73.9569944752561
18.5415073,73.9570322
18.54150937756655,73.95704141814305
18.541515610263524,73.95706907257353
18.5415225,73.9570993
18.541528837514704,73.95710601518438
18.541547850057405,73.95712616074047
18.54156686259796,73.95714630630106
18.541585875136388,73.95716645186613
18.5415963,73.9571771
18.54160207389463,73.95718435864251
18.541619395576863,73.95720613457294
18.5416306,73.95722
18.541631805334,73.95722938934831
18.54163542133322,73.95725755739404
18.541637,73.9572696
18.541645159838104,73.95727356268728
18.54166963935193,73.95728545075136
18.5416815,73.9572911
18.541690388539713,73.95728972808247
18.54171705415881,73.95728561232903
18.541743719777806,73.95728149657431
18.5417603,73.957279
18.541769025198167,73.95727674547669
18.54179520079252,73.95726998190537
18.541821376386626,73.95726321833197
18.541847551980492,73.95725645475652
18.5418595,73.9572535
18.54186205334029,73.95724441576178
18.54186971335855,73.95721716304547
18.5418773,73.9571905
18.54187715500553,73.95718102619408
18.541876720019307,73.95715260477643
18.541876285028824,73.9571241833589
18.541876,73.957106
18.541875815073134,73.95709652696772
18.541875260289707,73.95706810787101
18.541874705502032,73.95703968877447
18.5418741507101,73.95701126967813
18.5418735,73.9569786
18.541873352651873,73.9569691262347
18.54187291060465,73.95694070493886
18.54187246855317,73.95691228364319
18.54187202649744,73.95688386234764
18.541871584437466,73.95685544105226
18.541871142373235,73.95682701975701
18.5418709,73.9568123
18.541870669880396,73.95680282806948
18.541869979518758,73.95677441227804
18.541869289152864,73.95674599648683
18.541868598782727,73.95671758069587
18.54186790840834,73.95668916490511
18.5418671,73.9566567
18.541867016189126,73.95664722537272
18.541866764753678,73.95661880149096
18.541866513313977,73.95659037760929
18.54186626187002,73.9565619537277
18.541866010421817,73.95653352984618
18.5418658,73.9565105
18.541865624308375,73.95650102677273
18.541865097230666,73.95647260709103
18.541864570148707,73.95644418740952
18.5418640430625,73.95641576772817
18.541863515972036,73.95638734804702
18.5418633,73.9563764
18.54186329999976,73.95636692496055
18.541863299996223,73.95633849984222
18.541863299988425,73.95631007472389
18.54186329997638,73.95628164960556
18.54186329996008,73.95625322448721
18.5418633,73.9562209
18.541863157367413,73.95621142615498
18.541862729466843,73.95618300461997
18.541862301562013,73.95615458308511
18.541862,73.956135
18.541867923151937,73.95612787639294
18.54189,73.9561015
18.541898958955173,73.95610080426945
18.541925835820678,73.95609871707734
18.5419599,73.9560961
18.54196769461826,73.95609138986654
18.5419955,73.9560747
18.541996810912618,73.95606532638334
18.5420007436477,73.95603720553245
18.54200467637861,73.95600908468029
18.542007,73.9559929
18.542006910434747,73.95598342542354
18.542006641736148,73.95595500169424
18.542006373033292,73.955926577965
18.542006104326187,73.95589815423587
18.542005835614834,73.95586973050682
18.5420057,73.9558561
18.542005789564783,73.9558466254236
18.5420060582563,73.95581820169436
18.542006326943564,73.95578977796502
18.542006595626578,73.9557613542356
18.54200686430534,73.95573293050607
18.542007,73.9557193
18.542006999999767,73.95570982495259
18.542006999996225,73.95568139981035
18.54200699998843,73.9556529746681
18.542006999976383,73.95562454952585
18.542007,73.9556066
18.542006614869855,73.9555971336643
18.542005459476577,73.95556873465749
18.542004304079057,73.95554033565105
18.542003148677296,73.955511936645
18.5420019,73.9554819
18.54200167988391,73.95547242779772
18.54200101953282,73.95544401119099
18.54200035917747,73.9554155945845
18.541999698817882,73.95538717797821
18.541092446982056,73.9562637864184
18.541101109200024,73.95626629661373
18.541127095853728,73.95627382720127
18.54115308250713,73.95628135779108
18.541179069160236,73.9562888883832
18.5411948,73.9562933
18.54120377561444,73.9562936894238
18.54123070245776,73.95629485769545
18.541257629301068,73.95629602596748
18.541284556144365,73.95629719423988
18.541311482987663,73.95629836251264
18.54133840983095,73.95629953078576
18.54135,73.9563
18.541358978307656,73.95630031282258
18.541385913230627,73.95630125129054
18.541412848153584,73.95630218975877
18.541425,73.9563026
18.54143079699298,73.95630983812484
18.541448187970268,73.95633155250229
